date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:48:25	148322/148322	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:01%20GMT	https://smartmatertech.weebly.com/artificial-blood-vessels.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/artificial-blood-vessels.html	(from https://smartmatertech.weebly.com/)
02:48:26	187532/187532	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:01%20GMT	https://smartmatertech.weebly.com/comfort-fitting-33298368663614821512.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/comfort-fitting-33298368663614821512.html	(from https://smartmatertech.weebly.com/)
02:48:26	242280/242280	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:01%20GMT	https://smartmatertech.weebly.com/shape-memory-shoes-2441829366357602451838795.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/shape-memory-shoes-2441829366357602451838795.html	(from https://smartmatertech.weebly.com/)
02:48:26	156272/156272	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:02%20GMT	https://smartmatertech.weebly.com/wrist-ringsrings.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/wrist-ringsrings.html	(from https://smartmatertech.weebly.com/)
02:48:27	162962/162962	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:02%20GMT	https://smartmatertech.weebly.com/mask2147532617.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/mask2147532617.html	(from https://smartmatertech.weebly.com/)
02:48:27	142278/142278	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:02%20GMT	https://smartmatertech.weebly.com/masks.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/masks.html	(from https://smartmatertech.weebly.com/)
02:48:27	147374/147374	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:02%20GMT	https://smartmatertech.weebly.com/mask-holder-21475326172590326550.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/mask-holder-21475326172590326550.html	(from https://smartmatertech.weebly.com/)
02:48:27	157628/157628	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:03%20GMT	https://smartmatertech.weebly.com/improved-fitting.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/improved-fitting.html	(from https://smartmatertech.weebly.com/)
02:48:28	160964/160964	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:03%20GMT	https://smartmatertech.weebly.com/comfort-fitting-invisible-mask-33298368663614821512ldquo3854424418rdquo2147532617.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/comfort-fitting-invisible-mask-33298368663614821512ldquo3854424418rdquo2147532617.html	(from https://smartmatertech.weebly.com/)
02:48:28	141251/141251	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:03%20GMT	https://smartmatertech.weebly.com/animation-mask.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/animation-mask.html	(from https://smartmatertech.weebly.com/)
02:48:28	141360/141360	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:04%20GMT	https://smartmatertech.weebly.com/facial-mask-3875433180.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/facial-mask-3875433180.html	(from https://smartmatertech.weebly.com/)
02:48:28	144036/144036	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:04%20GMT	https://smartmatertech.weebly.com/retractable-214872591022238.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/retractable-214872591022238.html	(from https://smartmatertech.weebly.com/)
02:48:29	141411/141411	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:04%20GMT	https://smartmatertech.weebly.com/wrinkle-removal-3850030385.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/wrinkle-removal-3850030385.html	(from https://smartmatertech.weebly.com/)
02:48:29	156223/156223	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:04%20GMT	https://smartmatertech.weebly.com/sma-devices-2441829366357602451821512373292212020214.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/sma-devices-2441829366357602451821512373292212020214.html	(from https://smartmatertech.weebly.com/)
02:48:29	163094/163094	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:05%20GMT	https://smartmatertech.weebly.com/buttons-on-demand-25353386562535338062.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/buttons-on-demand-25353386562535338062.html	(from https://smartmatertech.weebly.com/)
02:48:29	145560/145560	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:05%20GMT	https://smartmatertech.weebly.com/sunlight-activated-heat-engine-38451208093953721160303402890926426.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/sunlight-activated-heat-engine-38451208093953721160303402890926426.html	(from https://smartmatertech.weebly.com/)
02:48:30	166606/166606	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:05%20GMT	https://smartmatertech.weebly.com/adjustable-high-heel-2148735843396403631938795.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/adjustable-high-heel-2148735843396403631938795.html	(from https://smartmatertech.weebly.com/)
02:48:30	141416/141416	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:05%20GMT	https://smartmatertech.weebly.com/sma-inchworm-244182936635760245182151237329395372116030340314813341034411.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/sma-inchworm-244182936635760245182151237329395372116030340314813341034411.html	(from https://smartmatertech.weebly.com/)
02:48:30	143058/143058	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:06%20GMT	https://smartmatertech.weebly.com/rolling-car-283782116036710.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/rolling-car-283782116036710.html	(from https://smartmatertech.weebly.com/)
02:48:31	142741/142741	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:06%20GMT	https://smartmatertech.weebly.com/sma-springs.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/sma-springs.html	(from https://smartmatertech.weebly.com/)
02:48:31	148310/148310	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:06%20GMT	https://smartmatertech.weebly.com/gripper.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/gripper.html	(from https://smartmatertech.weebly.com/)
02:48:31	140263/140263	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:06%20GMT	https://smartmatertech.weebly.com/smp-applications.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/smp-applications.html	(from https://smartmatertech.weebly.com/)
02:48:31	198065/198065	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:07%20GMT	https://smartmatertech.weebly.com/4d-latte-art-4d-2528933457.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/4d-latte-art-4d-2528933457.html	(from https://smartmatertech.weebly.com/)
02:48:32	146491/146491	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:07%20GMT	https://smartmatertech.weebly.com/spinning-4d-latte-art.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/spinning-4d-latte-art.html	(from https://smartmatertech.weebly.com/)
02:48:32	142208/142208	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:07%20GMT	https://smartmatertech.weebly.com/re-writable-braille-paper-214872279720889304502599132440.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/re-writable-braille-paper-214872279720889304502599132440.html	(from https://smartmatertech.weebly.com/)
02:48:32	154351/154351	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:07%20GMT	https://smartmatertech.weebly.com/surface-patterning.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/surface-patterning.html	(from https://smartmatertech.weebly.com/)
02:48:32	161465/161465	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:08%20GMT	https://smartmatertech.weebly.com/2d-to-3d-switching.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/2d-to-3d-switching.html	(from https://smartmatertech.weebly.com/)
02:48:33	176336/176336	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:08%20GMT	https://smartmatertech.weebly.com/ear-impressionplugs.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/ear-impressionplugs.html	(from https://smartmatertech.weebly.com/)
02:48:33	139902/139902	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:08%20GMT	https://smartmatertech.weebly.com/metalspolymers.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/metalspolymers.html	(from https://smartmatertech.weebly.com/)
02:48:33	179853/179853	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:09%20GMT	https://smartmatertech.weebly.com/smart-manufacturing.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/smart-manufacturing.html	(from https://smartmatertech.weebly.com/)
02:48:33	174075/174075	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:09%20GMT	https://smartmatertech.weebly.com/powerless-cooling.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/powerless-cooling.html	(from https://smartmatertech.weebly.com/)
02:48:34	148284/148284	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:09%20GMT	https://smartmatertech.weebly.com/self-healing.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/self-healing.html	(from https://smartmatertech.weebly.com/)
02:48:34	145158/145158	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:09%20GMT	https://smartmatertech.weebly.com/sensors-202562486322120.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/sensors-202562486322120.html	(from https://smartmatertech.weebly.com/)
02:48:34	148874/148874	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:10%20GMT	https://smartmatertech.weebly.com/temperature-sensors-28201242302663131614.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/temperature-sensors-28201242302663131614.html	(from https://smartmatertech.weebly.com/)
02:48:34	172439/172439	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:10%20GMT	https://smartmatertech.weebly.com/anti-counterfeit-labels-38450202662663131614.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/anti-counterfeit-labels-38450202662663131614.html	(from https://smartmatertech.weebly.com/)
02:48:35	322579/322579	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:10%20GMT	https://smartmatertech.weebly.com/vertical-gardening-22402304523251121270.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/vertical-gardening-22402304523251121270.html	(from https://smartmatertech.weebly.com/)
02:48:35	268071/268071	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:10%20GMT	https://smartmatertech.weebly.com/3040626223.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/3040626223.html	(from https://smartmatertech.weebly.com/)
02:48:35	173800/173800	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:11%20GMT	https://smartmatertech.weebly.com/in-singapore.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/in-singapore.html	(from https://smartmatertech.weebly.com/)
02:48:36	217555/217555	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:11%20GMT	https://smartmatertech.weebly.com/products-2013521697.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/products-2013521697.html	(from https://smartmatertech.weebly.com/)
02:48:36	146077/146077	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:11%20GMT	https://smartmatertech.weebly.com/event-sponsorship.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/event-sponsorship.html	(from https://smartmatertech.weebly.com/)
02:48:36	142003/142003	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:12%20GMT	https://smartmatertech.weebly.com/projects-3903330446.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/projects-3903330446.html	(from https://smartmatertech.weebly.com/)
02:48:36	184774/184774	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:12%20GMT	https://smartmatertech.weebly.com/a-project-in-guangzhou-2022.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/a-project-in-guangzhou-2022.html	(from https://smartmatertech.weebly.com/)
02:48:37	174847/174847	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:12%20GMT	https://smartmatertech.weebly.com/2nd-project-in-guangzhou.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/2nd-project-in-guangzhou.html	(from https://smartmatertech.weebly.com/)
02:48:37	144048/144048	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:12%20GMT	https://smartmatertech.weebly.com/3rd-project-in-singapore.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/3rd-project-in-singapore.html	(from https://smartmatertech.weebly.com/)
02:48:37	145835/145835	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:13%20GMT	https://smartmatertech.weebly.com/water-on-demand-irrigation-system.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/water-on-demand-irrigation-system.html	(from https://smartmatertech.weebly.com/)
02:48:37	144787/144787	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:13%20GMT	https://smartmatertech.weebly.com/vertical-greening-panel-2nd-type.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/vertical-greening-panel-2nd-type.html	(from https://smartmatertech.weebly.com/)
02:48:38	146297/146297	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:13%20GMT	https://smartmatertech.weebly.com/2nd-type-of-foam.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/2nd-type-of-foam.html	(from https://smartmatertech.weebly.com/)
02:48:38	233194/233194	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:13%20GMT	https://smartmatertech.weebly.com/wearable-electronics-21487313592514030005233763577422791.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/wearable-electronics-21487313592514030005233763577422791.html	(from https://smartmatertech.weebly.com/)
02:48:38	177975/177975	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:14%20GMT	https://smartmatertech.weebly.com/controlled-foldingunfolding-214872551123637243202524021472.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/controlled-foldingunfolding-214872551123637243202524021472.html	(from https://smartmatertech.weebly.com/)
02:48:39	155498/155498	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:14%20GMT	https://smartmatertech.weebly.com/folding-multiple-layered.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/folding-multiple-layered.html	(from https://smartmatertech.weebly.com/)
02:48:39	147405/147405	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:14%20GMT	https://smartmatertech.weebly.com/reshape--reprogram.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/reshape--reprogram.html	(from https://smartmatertech.weebly.com/)
02:48:39	156704/156704	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:14%20GMT	https://smartmatertech.weebly.com/active-disassembly-332582528621368.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/active-disassembly-332582528621368.html	(from https://smartmatertech.weebly.com/)
02:48:39	154257/154257	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:15%20GMT	https://smartmatertech.weebly.com/morphing-wing-2146432764.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/morphing-wing-2146432764.html	(from https://smartmatertech.weebly.com/)
02:48:40	185965/185965	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:15%20GMT	https://smartmatertech.weebly.com/magnetic-circuit-design.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/magnetic-circuit-design.html	(from https://smartmatertech.weebly.com/)
02:48:40	292659/292659	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:15%20GMT	https://smartmatertech.weebly.com/solid-state-uv-cross-linking.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/solid-state-uv-cross-linking.html	(from https://smartmatertech.weebly.com/)
02:48:40	147039/147039	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:15%20GMT	https://smartmatertech.weebly.com/solid-state-heating-cross-linking.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/solid-state-heating-cross-linking.html	(from https://smartmatertech.weebly.com/)
02:48:40	215951/215951	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:16%20GMT	https://smartmatertech.weebly.com/additive-manufacturing22686264482104636896.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/additive-manufacturing22686264482104636896.html	(from https://smartmatertech.weebly.com/)
02:48:41	208239/208239	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:16%20GMT	https://smartmatertech.weebly.com/3d4d-printing-2517121360.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/3d4d-printing-2517121360.html	(from https://smartmatertech.weebly.com/)
02:48:41	233771/233771	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:16%20GMT	https://smartmatertech.weebly.com/rapid-3d-printing-in-solid-state-245553689522266245773d2517121360.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/rapid-3d-printing-in-solid-state-245553689522266245773d2517121360.html	(from https://smartmatertech.weebly.com/)
02:48:41	148636/148636	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:16%20GMT	https://smartmatertech.weebly.com/rapid-volumetric-additive-manufacturing-in-solid-state65306-hydrogels.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/rapid-volumetric-additive-manufacturing-in-solid-state65306-hydrogels.html	(from https://smartmatertech.weebly.com/)
02:48:41	142011/142011	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202026%2018:46:17%20GMT	https://smartmatertech.weebly.com/uv-cross-linkable-vitrimer-2022.html	C:/My%20Web%20Sites/my_weebly_backup/smartmatertech.weebly.com/uv-cross-linkable-vitrimer-2022.html	(from https://smartmatertech.weebly.com/)
